Ein Service des Knowledge-Hubs von Monitor Versorgungsforschung. Täglich automatisiert KI-kuratiert aus PubMed und auf Deutsch übersetzt.

Aufgenommen;Autor;Publiziert am;In PubMed seit;Journal;Jahr;Titel;Fragestellung;Ergebnis;Übertragbarkeit;PMID;PubMed-Link
2026-08-31;Wang Y et al.;14.08.2026;29.08.2026;Front Public Health;2026;Unerfüllte Bedarfe für proaktives Gesundheitsmanagement in chinesischen Langzeitpflegeeinrichtungen;Qualitative Studie mit 15 älteren Bewohnern mit Funktionseinschränkungen und 13 Pflegefachleuten in einer Langzeitpflegeeinrichtung in Chongqing (Juli–Sept. 2025) zu unerfüllten Bedürfnissen proaktiver Gesundheitsdienste.;Vier zusammenhängende Hauptthemen: Autonomie und Gesundheitsentscheidungsbeteiligung, Verbesserung der Gesundheitskompetenz und kognitiven Befähigung, psychologische Motivation und soziale Verbundenheit, strukturelle Gesundheitsförderungsressourcen und Dienstsysteme. Kernaussage: Übergang von passiver kompensierender Pflege zu proaktivem Gesundheitsmanagement erfordert dreidimensionales Befähigungssystem (Individuum–Institution–Gesellschaft) mit Autonomie, Bildung, sozialen Netzwerken und integrierten Dienstketten.;"China, Langzeitpflege; qualitativ mit klarem Maßnahmerahmen für ähnliche Systeme";42666148;https://pubmed.ncbi.nlm.nih.gov/42666148/
2026-08-31;Silagadze N et al.;22.07.2026;28.08.2026;BMC Health Serv Res;2026;Arzneimittelnebenwirkungsberichte von Gesundheitsfachleuten: Lücken zwischen Wissen und Meldeverhalten;Querschnittsstudie in Georgien (April 2023–Juni 2024) mit 342 Ärzten und 342 Pflegefachleuten zu Wissen, Haltungen und Meldepraktiken bei Arzneimittelnebenwirkungen.;"76,3 % der Befragten erlebten Nebenwirkungen in ihrer Praxis, aber nur 12,95 % meldeten diese. Keine der Pflegefachleute und nur 10,2 % der Ärzte nutzten das offizielle Meldungsformular. Hauptbarrieren waren Mangel an Bewusstsein für das nationale Meldesystem (91,7 %), Unsicherheit über den Prozess (76,9 %) und Unterschätzung der Schwere (40,8 %). Ärzte hatten höhere Wissenswerte als Pflegefachleute (19 vs. 16; p < 0,001), Pflegefachleute aber positivere Einstellung (6 vs. 5,6; p < 0,001).";Gering: Georgien – Befund zeigt aber generische Lücke zwischen Erlebnis und Meldebereitschaft;42665790;https://pubmed.ncbi.nlm.nih.gov/42665790/
2026-08-31;Batalla MGAP et al.;Sept. 2026;28.08.2026;Nurs Crit Care;2026;Forschungskompetenz bei Pflegefachkräften in der Intensivmedizin: Barrieren und Chancen;Gemischte Studie (Umfrage und Fokusgruppen) mit britischen Intensivpflegefachkräften zu Selbsteinschätzung ihrer Forschungskompetenz, organisatorischen Barrieren und Rolle der Forschungsverbindungsfachkraft.;Pflegefachkräfte zeigten moderate Vertrautheit mit Forschungskompetenzen. Thematische Analyse der Fokusgruppen hob organisatorische Barrieren und die Rolle der Research-Link-Nurse als Schlüsselfaktoren hervor, um Vertrauen in Forschungsaktivitäten zu stärken. Keine genauen Zahlenangaben zu Kompetenzausprägungen im Abstract berichtet.;UK-Klinikkontext, organisatorische Befunde ggf. teilweise übertragbar;42661391;https://pubmed.ncbi.nlm.nih.gov/42661391/
2026-08-31;Van Ditshuizen JC et al.;24.08.2026;24.08.2026;Eur J Trauma Emerg Surg;2026;Belastung von Angehörigen schwerverletzter Patienten: Psychische Folgen und Unterstützungsbedarf;Systematischer Review europäischer Studien (2000–2025) zu patientenberichteten Ergebnissen durch Angehörige (SOROMs) bei schwerverletzten Patienten, davon 90 % mit traumatischer Hirnverletzung.;30 Studien eingeschlossen, überwiegend aus West- und Nordeuropa. 67 % der Studien (n=20) zeigten subakute und langfristige Reduktion der gesundheitsbezogenen Lebensqualität von Angehörigen mit hoher Prävalenz (28–56 %) depressiver, Angst- und Stresssymptome. 53 % (n=16) berichteten etwa 50 % unerfüllter Familienbedarfe (Information, emotionale Unterstützung) und disproportionale Pflegelast verbunden mit Einsamkeit und Lebenszufriedenheit. Ergebnisse von Angehörigen und Patienten liefen parallel und waren mit Bewältigungsstrategien assoziiert.;Europäische Daten, Thema pflegerelevant für Angehörigenentlastung;42635672;https://pubmed.ncbi.nlm.nih.gov/42635672/
2026-08-31;Bozzetti M et al.;24.08.2026;24.08.2026;Int J Nurs Knowl;2026;Persönliche und organisatorische Faktoren bei Pflegediagnosen: Clusteranalyse und Maßnahmenpotenzial;Querschnittsstudie mit 444 Pflegefachkräften aus zwei italienischen Krankenhäusern (2024) zu Überzeugungen und Umgebungsfaktoren bei Einsatz von Pflegediagnosen mittels Clusteranalyse.;85,36 % weiblich, mittleres Alter 40,1 Jahre. Clusteranalyse identifizierte drei Gruppen: 37,4 % positive Überzeugungen, 48,6 % neutrale und 14 % negative Überzeugungen. Pflegefachkräfte in der positiven Gruppe zeigten stärkere klinische Reasoning-Kompetenzen und günstigere Wahrnehmung der Arbeitsumgebung. Signifikante Unterschiede zwischen Clustern bei Arbeitsumgebungssubskalen und Verhaltensüberzeugungen. Empfehlung: maßgeschneiderte Strategien zur Verbesserung des klinischen Reasoning und der Arbeitsumgebung.;"Italien, Europa; Clustermethode auf andere Länder übertragbar";42635540;https://pubmed.ncbi.nlm.nih.gov/42635540/
2026-08-30;Berggren K et al.;2026;29.08.2026;J Nurs Manag;2026;Adaptive Leitungshandeln für Patientensicherheit in Intensivstationen: Lehren aus der Pandemie;Schwedische Qualitativturstudie mit 15 Stationsleitern, wie erste Führungskräfte in der Intensivmedizin während COVID-19 Sicherheitsbedingungen, Ressourcenbelastung und Personalwohlbefinden handhaben.;"Adaptive Führung unter Flexibilität, kontinuierlichem Lernen und gegenseitiger Vertrauensbildung ermöglichte Managern, trotz Ressourcenmangel Patientensicherheit zu bewahren. Kernfunde: Konflikte zwischen Effizienz und Sicherheit; Bedeutung von Stabilität des Teams und Transparenz in Entscheidungen für die Patientensicherheit.";Schweden, direkt übertragbar auf deutschsprachige Intensivstationen mit ähnlichen Strukturen und Herausforderungen;42667115;https://pubmed.ncbi.nlm.nih.gov/42667115/
2026-08-29;Biyik M et al.;2026;28.08.2026;J Nurs Manag;2026;Pflegeworkload und optimale Personalausstattung: Zeit-Bewegungs-Studie mit Patientenklassifikation;Beobachtungsstudie mit Zeiterfassung bei 20 Pflegekräften in zwei türkischen Stationen zur objektiven Arbeitsbelastung.;Direkte Pflege 22,8–26,6% der Arbeitszeit, indirekte Pflege 31,1–32,9%, persönliche Aufgaben 34,6–42,3%. Direktpflegezeiten: 12,60/18,77/34,52 Min pro Patient (Lungenerkrankungen) bzw. 11,18/21,91/36,89 Min (Urologie) nach Klassifikation. Aktuelle Besetzung entspricht berechneten Optimalwert.;Türkei, Zeit-Bewegungsmethodik auf deutsches System übertragbar;42661409;https://pubmed.ncbi.nlm.nih.gov/42661409/
2026-08-29;Hussong J et al.;26.08.2026;28.08.2026;Orphanet J Rare Dis;2026;Psychische Symptome bei Spinaler Muskelatrophie: Belastung von Patienten und Angehörigen;Deutsche Studie mit Patienten und pflegenden Angehörigen von SMA-Erkrankten, die psychische Symptomatik erfasst.;"14,9% der Angehörigen zeigten psychische Symptome, besonders Personen, die SMA-Typ-1-Patienten betreuten. Symptomraten unterschieden sich nicht zwischen Motorikgruppen. Signifikante Korrelationen zwischen Angehörigen- und Patienten-Symptomen gefunden; psychotherapeutische Behandlung beeinflusste Symptomraten nicht signifikant.";Deutschland, nationale SMA-Registrierungsdaten;42661209;https://pubmed.ncbi.nlm.nih.gov/42661209/
2026-08-29;Dietrich N et al.;26.08.2026;28.08.2026;BMC Psychiatry;2026;Sinnvolle Partizipation von Angehörigen in psychiatrischer Versorgung: Was braucht es;Qualitative Studie mit 30 Angehörigen aus Deutschland zu ihren Erfahrungen und Erwartungen bei Beteiligung in der psychiatrischen Behandlung.;Angehörige forderten netzwerk-bewusste Klinikkultur, Anerkennung als Partner, unterschiedliche Partizipationsformen je nach Phase (Schock-, Ausdauer-, Übergangsphasen). Ohne strukturelle und kulturelle Integration bleiben Partizipationsmöglichkeiten fragmentarisch und belastend.;Deutschland, strukturelle Rahmenbedingungen ähnlich wie deutsches System;42661201;https://pubmed.ncbi.nlm.nih.gov/42661201/
2026-08-29;Galanti T et al.;28.07.2026;27.08.2026;Int J Environ Res Public Health;2026;Mitgefühlsmüdigkeit und Organisationsrisiken in pädiatrischer Onkologie: Strukturelle Defizite;Qualitative Studie mit 15 Pflegekräften in italienischen Onko-Hospizen zu beruflichen Belastungsfaktoren und Organisationsmängeln.;Berichtete Kündigungsabsicht korrelierte mit fehlender psychologischer Nachbetreuung, kumulativer emotionaler Belastung, insuffizienter Palliativschulung und quasi völliger Abwesenheit von organisationalem Vokabular für kollegiale Unterstützung.;Italien, vergleichbar europäische Pflegekontexte mit ähnlichen Stressoren;42652297;https://pubmed.ncbi.nlm.nih.gov/42652297/
2026-08-29;Megersa SW et al.;08.08.2026;11.08.2026;BMC Health Serv Res;2026;WHO-Schulung für Angehörige von Kindern mit Entwicklungsstörungen: Machbarkeit und Wirkung;Mixed-Methods-Studie in Äthiopien mit 127 Angehörigen und Vor-Nach-Design zu Effekten einer WHO-Caregiver-Skilltraining.;Psychologische (Mdiff=3,01, p=0,019) und Umweltdomänen (Mdiff=4,97, p<0,001) verbesserten sich signifikant. Gesamtlebensqualität und Gesamtbelastung zeigten Trends, erreichten aber nicht Signifikanz (p=0,052 bzw. 0,277). 100% Adhärenz bei denen mit ≥7 Sitzungen.;Äthiopien: Prinzipien ressourcentauglich, Anpassungen an Langzeitpflege möglich;42576219;https://pubmed.ncbi.nlm.nih.gov/42576219/
2026-08-29;Wiśniewska K et al.;Sept. 2026;10.08.2026;J Nurs Scholarsh;2026;Pflegeerfahrungen Angehöriger in pädiatrischer Onkologie: Was verbessert die Versorgungsqualität;Querschnittsstudie mit 813 primären Angehörigen von krebskranken Kindern in 14 polnischen Zentren zu ihren Versorgungserfahrungen.;Höchste Zufriedenheit bei Reaktion auf Ruftaste (84,30%), niedrigste bei Fehlerprävention (25,66%). 68,39% gaben Bestnote für das Krankenhaus, 63,22% würden es empfehlen. Kommunikation und Komforterleben waren für Angehörige entscheidend.;Polen, europäische Versorgungsstrukturen, vergleichbare Anforderungen;42573535;https://pubmed.ncbi.nlm.nih.gov/42573535/
2026-08-28;Wiens C et al.;27.08.2026;27.08.2026;Eur J Gen Pract;2026;Akzeptanz von Pflegefachpersonen-geführten Sprechstunden in der Hausarztpraxis: Was deutsche Patienten bereit sind zu akzeptieren;Die Studie untersuchte die Bereitschaft der deutschen Bevölkerung, von Pflegefachpersonen geführte Konsultationen in der Hausarztpraxis zu akzeptieren.;"83,6 % der Befragten ohne bisherige Erfahrung zeigten Bereitschaft, von Pflegefachpersonen betreut zu werden. Höheres Vertrauen in deren Fachkompetenz (OR 2,46; 95 % KI 1,60–3,82) und Kommunikationsfähigkeit (OR 1,80; 95 % KI 1,18–2,75) erhöhte die Akzeptanz; höheres Alter (OR 0,32) und Einzelpraxen (OR 0,69; 95 % KI 0,48–0,99) verringerten sie.";Deutschland – Bevölkerungsbefragung, repräsentativ stratifiziert.;42658616;https://pubmed.ncbi.nlm.nih.gov/42658616/
2026-08-28;Stenz S et al.;Sept. 2026;27.08.2026;Nurs Open;2026;Arzneimittelliteracy-Assessment in der Spitex: Implementierungsbarrieren und Erfolgsfaktoren;Schweizer Pilotstudie zu Implementierungsfaktoren eines strukturierten Assessments zur Arzneimittelliteracy älterer Patienten in Pflegediensten.;Pflegefachpersonen identifizierten Barrieren: unzureichende Kommunikationsfähigkeiten, Wissensdefizite zu Assessmentinstrumenten, unklare Rollen in interprofessionellen Teams. Erfolgreiche Implementierung erforderte Bewusstsein für Patientennutzen, verständliche Anleitungen und klare Rollenklarheit. Interprofessionale Kollaboration war durch fehlende Kommunikation behindert.;Schweiz – vergleichbares Versicherungssystem, Spitex-Setting transferierbar.;42656024;https://pubmed.ncbi.nlm.nih.gov/42656024/
2026-08-28;Neto S et al.;12.08.2026;27.08.2026;Int J Environ Res Public Health;2026;Zufriedenheit und Burnout im Notarztdienst: Was Freizeit für die Pflegefachpersonen bewirkt;Portugiesische Querschnittstudie zu Faktoren der Arbeitszufriedenheit und Engagement von 103 Pflegefachpersonen im Notarztdienst.;"Moderate Arbeitszufriedenheit insgesamt (M = 4,91; SD = 0,96). Freizeit- und Erholungsaktivitäten außerhalb der Arbeit waren statistisch signifikant mit höherer Arbeitszufriedenheit assoziiert. Engagement hatte den höchsten Mittelwert (M = 5,42), Jobzufriedenheit den niedrigsten (M = 4,04).";Portugal – Notfallversorgung, Befunde zur Work-Life-Balance übertragbar.;42652364;https://pubmed.ncbi.nlm.nih.gov/42652364/
2026-08-28;Ivziku D et al.;Sept. 2026;26.08.2026;J Nurs Scholarsh;2026;Selbstwirksamkeit moderiert Kompetenzentwicklung von Pflegeleiterinnen: strukturelle und persönliche Faktoren;Italienische Querschnittstudie an 382 mittleren Pflegeleiterinnen zur Frage, welche organisatorischen und persönlichen Faktoren deren Managementkompetenz vorhersagen.;"Fachliche Eignung, Autonomie und Rollenklarheit waren signifikant mit Kompetenzkenntnissen assoziiert. Selbstwirksamkeit moderierte diese Beziehungen: Bei höherer Selbstwirksamkeit reduzierte sich die Abhängigkeit von Ausbildungsadäquatheit (β = −0,456 für Wissen; β = −0,459 für Anwendung; p < 0,001).";Italien – Strukturen vergleichbar, Befunde zur Leitungskompetenz relevant.;42644668;https://pubmed.ncbi.nlm.nih.gov/42644668/
2026-08-28;Avanzini F et al.;Sept. 2026;26.08.2026;G Ital Cardiol (Rome);2026;Strukturiertes Entlassmanagement nach Herzinfarkt und Herzinsuffizienz: Machbarkeit und klinische Ergebnisse;Italienische prospektive Beobachtungsstudie zu einem ärztlich-pflegerischen Folgeprogramm nach Krankenhausentlassung wegen Myokardinfarkt oder Herzinsuffizienz über 12 Monate.;"Von 343 Herzinfarkt-Patienten eingeschlossen: 263 (76,7 %); Completion 222 (84,4 %). Adhärenz und Zufriedenheit hoch. Six von sieben ESC-Qualitätsindikatoren für Herzinfarkt in >90 % erreicht, 10 von 14 für Herzinsuffizienz. Adhärenz zu Medikation hoch; Defizite bei Risikofaktorkontrolle und Lebensstiländerungen.";Italien – Ambulante Nachsorge in Gemeindesettings, Entlassmanagement-Modell.;42643139;https://pubmed.ncbi.nlm.nih.gov/42643139/
2026-08-28;Wong A et al.;Sept. 2026;12.08.2026;Nurs Crit Care;2026;Wiegen kritisch kranker Patienten auf der Intensivstation: wo die Praxis an ihre Grenzen stößt;UK-weite Querschnittsbefragung von 530 Intensivpflegefachpersonen, Pharmazeuten und Therapeuten zu Hürden beim Wiegen von Patienten.;70,8 % berichten Wiegen aller Patienten, aber nur 42,6 % arbeiten in Einheiten mit formalen Wiegprotokollen. Geräteknappheit und Patientenkomplexität wurden als größte Barrieren genannt. Erhebliche Variation in Praxis deutet auf Lücken in Protokollen und Workflows hin.;UK – Intensive Care Praxis, Dokumentation und Barrier-Analyse übertragbar.;42583681;https://pubmed.ncbi.nlm.nih.gov/42583681/
2026-08-27;Simonetti V et al.;2026;26.08.2026;J Nurs Manag;2026;Organisatorische Health Literacy senkt Arbeitsbelastung der Pflegenden;Querschnittsstudie an vier italienischen Einrichtungen, die untersucht, wie die Umsetzung von Massnahmen zur Erreichung des Status einer gesundheitskompetenten Organisation (mit zehn definierten Attributen) mit der wahrgenommenen Arbeitsbelastung von Pflegenden und Pflegekoordinatoren zusammenhängt.;Bei 386 Teilnehmenden zeigte sich ein signifikanter Zusammenhang: Höhere Umsetzung von Health-Literacy-Massnahmen war mit niedrigerer wahrgenommener Arbeitsbelastung assoziiert (p < 0,001). Besonders Pflegende in kritischen und Notfallbereichen berichteten höhere Belastung (p < 0,001). Die Implementierung organisationaler Health-Literacy-Prinzipien könnte damit die Arbeitsbelastung senken.;Italien, vergleichbare Pflegestrukturen in europäischem Kontext;42643022;https://pubmed.ncbi.nlm.nih.gov/42643022/
2026-08-27;Rong X et al.;Aug. 2026;25.08.2026;Nurs Open;2026;Schmerzbeurteilung bei Kindern auf Intensivstationen: Visualisierungsbasiertes Training verbessert Pflegekompetenz;Randomisierte kontrollierte Studie mit 70 Pflegenden der Pädiatrischen Intensivstation eines chinesischen Kinderkrankenhauses, die PainScan (visualisierungsbasiertes Trainingsmodul) gegen Standardtraining verglichen.;Beide Trainingsformen verbesserten Wissen und Fertigkeiten der Pflegenden signifikant (beide p<0,001). PainScan zeigte jedoch überlegene Entwicklung praktischer Fertigkeiten (Z=-3,644, p<0,001). Qualitativ: Plattform ermöglichte realistische, immersive und flexible Lernansätze, zeigte aber Mängel in Betreuung und Skalierbarkeit. PainScan ist praktisch und kosteneffektiv für Kompetenzentwicklung.;China, Trainingsmethodik übertragbar auf deutsche Klinikpflege-Curricula;42641083;https://pubmed.ncbi.nlm.nih.gov/42641083/
2026-08-27;Ryan N et al.;20.08.2026;20.08.2026;PLoS One;2026;Rekrutierung international ausgebildeter Pflegekräfte: Ökosystem-Probleme in Irland gefährden Verbleib und Integration;Qualitative Studie mit 21 international ausgebildeten Pflegekräften in Irland, die mittels Fokusgruppen untersucht, wie verschiedene Ebenen des Aufnahmelandes (Makro-, Exo-, Meso-, Mikrosystem) deren Talentmanagement und Verbleib beeinflussen.;Auf Makroebene: Politik zu Wohnen, Kinderbetreuung und Visavergabe behindern Arbeitsfähigkeit. Exoebene zeigt Rekrutierungslücken, Rollenkonfusionen und Sprachprobleme. Meso-/Mikrosystem: Probleme mit Führung und Arbeitsumgebung erschweren Alltag. Zentrale Erkenntnis: nationale Strukturen schaffen den Kontext, in dem alle anderen Systeme funktionieren oder scheitern.;Irland, EU-Land mit ähnlichen Rekrutierungszwängen wie deutschsprachige Länder;42623397;https://pubmed.ncbi.nlm.nih.gov/42623397/
2026-08-27;Ärlebrant L et al.;18.08.2026;18.08.2026;J Prim Care Community Health;2026;Videokonferenzen mit Hausarzt im Pflegeheim: Versorgungsqualität und Bewohnererfahrungen in Nordschwedens;Qualitative Studie mit zehn Heimbewohnern (Alter 59-96 Jahren) aus drei ländlichen Gemeinden Nordschwedens, die ihre Erfahrungen mit Videokonferenzen zu ihrem Hausarzt beschrieben.;"Zwei Hauptthemen identifiziert: emotionale Ambivalenz (Verbundenheit und gleichzeitig Distanz) und Bedingungen, die Videokonferenzen ermöglichen oder behindern (Ärztliches Verhalten spielte zentrale Rolle). Obwohl Einstellungen positiver werden, sollten Videokonferenzen nur Ergänzung zu persönlichen Gesprächen sein; Risiken wie verminderte Autonomie und Datenschutzsorgen müssen adressiert werden.";Schweden, ländliche Strukturen ähnlich Deutschland, Datenschutzrahmen vergleichbar;42610623;https://pubmed.ncbi.nlm.nih.gov/42610623/
2026-08-27;Gildberg FA et al.;20.06.2026;17.08.2026;Arch Psychiatr Nurs;2026;Mechanische Fixierung in der Forensischen Psychiatrie vermeiden: Prävention durch Deeskalation und Sicherheitsempfinden;Sekundäranalyse von 58 Interviews mit forensisch-psychiatrischen Patienten (n=19), deren Angehörigen (n=15) und Pflegepersonal (n=24), um Ursachen mechanischer Fixierungen und Präventionsmöglichkeiten zu erkunden.;Zentrale Befunde: Fixierungen entstehen aus Konflikten zwischen Patientenfaktoren und niedriger Konflikttoleranzen des Personals. Entscheidungsfindung wird durch professionelle Fähigkeiten, persönliche Einstellungen, Angst und wahrgenommene Sicherheit geprägt. Erhöhte Angst führt zu negativen Strategien, wahrgenommene Sicherheit zu konstruktiven Ansätzen. Dies sei entscheidend für Interventionen zur Reduktion von Fixierungen.;Dänemark, europäisches Psychiatriesystem mit Fokus auf Deeskalation;42608097;https://pubmed.ncbi.nlm.nih.gov/42608097/
2026-08-27;Omachel K et al.;29.07.2026;13.08.2026;Front Public Health;2026;Beurteilung von Geburtshilfe und Wöchnerinnenversorgung durch ukrainische Migrantinnen in Polen;"Querschnittsstudie mit 481 ukrainischen Migrantinnen, die zwischen Dezember 2024 und Februar 2025 in Polen entbunden haben; Befragung zur Zufriedenheit mit Geburtshilfe und Wöchnerinnenversorgung und Analyse assoziierter Faktoren.";"Migrantinnen bewerteten Geburtshilfe (M=8,8) und Wöchnerinnenversorgung (M=9,0) sehr positiv. Der stärkste Einflussfaktor waren erfüllte Geburtsererwartungen (p<0,05); negativ wirkte Diskriminierung oder Demütigung (p<0,05). Signifikante Interaktion: Erfüllung von Erwartungen und Ankunftszeitpunkt in Polen beide relevant für Bewertung (β=0,328 und 0,248).";Polen, EU-Kontext mit ähnlichen Migrationssituationen wie Deutschland;42591482;https://pubmed.ncbi.nlm.nih.gov/42591482/
2026-08-27;Berkery E et al.;07.08.2026;07.08.2026;PLoS One;2026;Postgraduale Qualifikation und Resilienz fördern Managementkarrieren von Pflegefachpersonen in Irland;Querschnittsstudie mit 263 Pflegefachpersonen eines grossen Hospitalverbunds in Irland, die untersucht, welche persönlichen, arbeitsbezogenen und organisatorischen Faktoren Karriereambitionen im Pflegemanagement vorhersagen.;Postgraduale Qualifikation (β=2,92, p<0,001) und höhere Resilienz (β=2,22, p<0,001) waren unabhängige Prädiktoren für Managementambitionen. Bivariate Korrelation: Resilienz zeigte stärksten positiven Zusammenhang mit Karriereambitionen (r=0,418, p<0,01). Empfehlung: Hospitalmanagement sollte Unterstützung für Weiterbildung und Resilienz-Trainings etablieren, um Führungspipeline zu sichern.;Irland, UK-ähnliches System, übertragbar auf deutschsprachigen Kontext mit vergleichbaren Managementherausforderungen;42566384;https://pubmed.ncbi.nlm.nih.gov/42566384/
2026-08-26;Larsen LG et al.;Sept. 2026;19.08.2026;Scand J Caring Sci;2026;Eltern in der Neonatologie: Kommunikation und emotionale Unterstützung unzureichend;Qualitative Analyse von 311 Elternfragebögen zu Familienintegration in einer dänischen Level-IV-NICU mit familienzentriertem Ansatz.;Zwei Themen: Kommunikationsmängel und fehlende Anerkennung (Eltern fühlen sich ausgeschlossen, emotionale Unterstützung, Privatsphäre, Bonding vernachlässigt) sowie Mangel an individualisierter, familienbezogener Versorgung. Eltern berichten über Verwirrung und Unsicherheit.;"Skandinavien, vergleichbares Versicherungssystem; Befunde sind patientenberichtet.";42614042;https://pubmed.ncbi.nlm.nih.gov/42614042/
2026-08-25;Yu Y et al.;Aug. 2026;24.08.2026;Nurs Open;2026;Entlastungsprogram für Angehörige von Menschen mit Demenz: Machbarkeit und Hinweise auf Wirkung;Interne Pilotstudie mit Mix-Method-Ansatz über 6 Monate mit 84 Angehörigen von Menschen mit Demenz in australischen Gemeinde- und Kliniken zur Machbarkeit und vorläufigen Effekten eines flexiblen iSupport-Programms.;"Rekrutierungsquote 10 %, Beibehaltung 6 Monate 70 %. Engagement variabel über Komponenten. Vorläufig: Trend zu weniger Verhaltensproblemen bei Menschen mit Demenz und weniger Belastungsreaktionen der Angehörigen in der Interventionsgruppe; aber keine klare Evidenz für Effekte auf Lebensqualität oder Selbstwirksamkeit.";Australien, Demenz-Angehörige, Struktur von Entlastungsangeboten auch auf Deutschland anwendbar;42634407;https://pubmed.ncbi.nlm.nih.gov/42634407/
2026-08-25;Johansen JH et al.;2026;24.08.2026;J Nurs Manag;2026;Pflegeleitung entlastet: Kollegiale Unterstützung, Mentoring und Arbeitszeitschutz;Qualitative Studie mit 22 semistrukturierten Interviews (18 Pflegeleiter, 4 andere Gesundheitsmanager) aus dänischer Region zur Identifikation von Ressourcen und Risiken für Wohlbefinden von Pflegeleitern auf relativen und organisatorischen Ebenen.;Vier kritische Ebenen: unmittelbare Führung, Peer-Leitungsgruppen, übergreifendes Mentoring, Arbeitssystemstrukturen. Schutzfaktoren: unterstützende Vorgesetzte, Peer-Sicherheit in Gruppen, Mentoring, bewältigbare Workloads. Ohne diese entstehen Isolation und Überlastung.;Dänemark, öffentliches Gesundheitssystem, Leitungsstrukturen übertragbar;42634271;https://pubmed.ncbi.nlm.nih.gov/42634271/
2026-08-25;Karjalainen T et al.;Aug. 2026;19.08.2026;Nurs Open;2026;Team-basierte Mentorierung von Pflegestudierenden: Was Lernziele erfolgreich macht;Mixed-Methods-Studie mit 397 Pflegestudierenden zur Bewertung von Team-basierten Mentorierungsmodellen im klinischen Praktikum an einem Universitätskrankenhaus in Finnland (2019–2020).;Drei Schülerprofile identifiziert. Höhere Zufriedenheit, wenn Mentoren professionelle Entwicklung unterstützten und Lernziele diskutiert und erreicht wurden. Wichtig: gut ausgebildete, zielorientierte Mentoren, einheitliche pädagogische Umgebung, sichere Atmosphäre.;Finnland, Universitätskrankenhaus, Mentorierungsansätze auf deutsches Ausbildungssystem übertragbar;42614009;https://pubmed.ncbi.nlm.nih.gov/42614009/
2026-08-24;Chen JS et al.;Aug. 2026;23.08.2026;J Eval Clin Pract;2026;Medikamentensicherheits-Checkliste bei Pflegeheim-Übergängen: 51 % niedrigeres Wiederaufnahmrisiko;Quasiexperimentelle Pilotstudie (n=200 Heimbewohner in Taiwan) zum Effekt einer risiko-basierten Medikamentensicherheits-Checkliste bei Entlassung auf ungeplante Krankenhauswiederaufnahmen in 90 Tagen.;"Interventionsgruppe mit Checkliste: 51,1 % geringeres Wiederaufnahmerisiko als Kontrollgruppe (HR = 0,489; 95%-KI: 0,324–0,731). Präventive Medikationenkommunikation und Hochrisiko-Identifikation zeigt Machbarkeit. Als Pilotstudie mit Clusterallokation bedarf es Bestätigung in größeren Randomisierungsstudien.";"Taiwan, Qualitätsintervention; Transitionsmanagement und Medikamentensicherheit auf verschiedene Kontexte übertragbar.";42633689;https://pubmed.ncbi.nlm.nih.gov/42633689/
2026-08-24;Egbujie BA et al.;03.08.2026;23.08.2026;Age Ageing;2026;Intrinsische Kapazität und Pflegeergebnisse im häuslichen Kontext: Fünf Verlaufstrends mit unterschiedlichen Risiken;Kanadische Kohortenstudie (n=302.467 Heimenpflegepatienten) mit Analyse von Intrinsic-Capacity-Trajektorien über die Zeit mittels Group-Based Trajectory Modelling und Assoziationen zu Mortalität und Pflegeheimaufnahme.;Fünf unterschiedliche Kapazitätsverlaufstrends identifiziert. Moderate Ausgangskapazität mit stabiler oder verbesserter Trajektorie führte zu niedrigerer Pflegeheimaufnahmerate (38,1 %) als moderate Kapazität mit Verschlechterung (48,4 %). Kognitive Beeinträchtigung stark mit negativen Trajektorien assoziiert. Einzelne Assessments erfassen outcome-Heterogenität unzureichend.;"Kanada, vergleichbares Langzeitpflegesystem; Routinedaten (interRAI) für Versorgungsplanung genutzt.";42632919;https://pubmed.ncbi.nlm.nih.gov/42632919/
2026-08-24;Bricout H et al.;03.08.2026;23.08.2026;Age Ageing;2026;Hochdosis-Grippeimpfstoff in Pflegeheimen: 30,8 % weniger Krankenhauseinweisungen für Heimbewohner ab 65;Französische Kohortenstudie zur Effektivität von Hochdosis- gegenüber Standarddosis-Influenza-Impfstoff in 76.858 gematchten Heimbewohnern (Durchschnittsalter 88 Jahre) in der Saison 2022–2023.;"Hochdosis-Impfstoff führte zu 30,8 % weniger influenzabedingten Krankenhauseinweisungen (95%-KI: 11,8–45,7; p = 0,0029; 302 vs. 438 pro 100.000 Personenjahre). Kein signifikanter Effekt auf Pneumonie oder Kombinationsergebnisse. Relative Vakzineeffektivität für prioritäre Risikogruppe bestätigt.";"Frankreich, vergleichbare Altersstruktur und Dokumentation; methodisch rigoros mit Propensity-Matching.";42632918;https://pubmed.ncbi.nlm.nih.gov/42632918/
